,Peak0,Peak1,Peak2,Peak3,Peak4,Peak5,Peak6,Peak7,Peak8,Peak9,Peak10,Peak11,Peak12,Peak13
ARPC5L,0.124889555605468,0.301433733794095,0.162666774916889,0.433016610278192,0.475908437823887,0.148466061663668,0.235987752688759,0.179221894208403,0.156003255243249,0.471155632911604,1.0028986614111,0.632966270462799,0.244592870152609,0.16376762860029
GOLGA1,0.0140894437253102,0.0285633017513964,0,0.0213418045790301,0,0,0.0310700148241063,0.0276254243765422,0,0,0.0214439020998797,0,0,0.0106229181876015
SCAI,0.00290086467989269,0.0291496953209948,0,0.123552630694874,0,0,0.0461636738009594,0.0263035626027216,0.0267867534402946,0,0,0,0.0398813826617953,0
PPP6C,0.122651154791669,0.0876526349693924,0.334817351136554,0.08403012987891,0.139939234151447,0.1606583738652,0.136344222793639,0.254599222160405,0.122617150081222,0.0733704247728363,0.144597482130423,0.155835356208141,0.175628405210454,0.193004769202816
RABEPK,0.00507319601800871,0.0660823753180849,0.0507196941762842,0.0234909712920646,0,0.0101537677239148,0,0.0237526954592092,0.0796126218394767,0.15045902908329,0.108117843108917,0.173360486765655,0.116240710944513,0
HSPA5,1.07271534847667,0.505401155351222,1.45479100529368,1.23242428326472,1.34214234428359,0.459716262284218,0.232979516499362,0.670038140644995,0.567227176963763,0.954083428015942,1.89127960873911,1.01756771599193,0.411619462781594,1.16934158969169
GAPVD1,0.0517027974853972,0.0646649398799657,0.10636998290558,0.0700809837167773,0.0245097524600821,0.056082085266619,0.0444041021538384,0.0985390435230282,0.0271756175726159,0,0.105106247352643,0.017116105074977,0.118141061561388,0.0572792217681098
MAPKAP1,0.0899753428505997,0.0405317955653481,0.203837891106738,0.126169247448486,0.050920747449248,0.105420025982164,0.0689307608909933,0,0.0261496158642501,0.0613006864245152,0.104153139983115,0.0958692978435329,0.0739734683519682,0.16647926094784
PBX3,0.0263869821707669,0,0.0184292636959435,0,0,0.0139727789794242,0,0,0.0156582358839526,0,0,0.0599844506189661,0,0.0101747778150389
MVB12B,0.0145577253994205,0,0.0141595543623332,0.0232370616269845,0,0,0,0,0,0,0.016027352804837,0,0,0.00768236833304102
ZBTB43,0.129567763044475,0.0544962238966026,0.0669766101800024,0.113718306775121,0.0310312718839616,0.0612742289467765,0.0940711245274756,0.0644528042472479,0,0.0857681553005959,0.0169435164103906,0.184828881971159,0,0.129275607694084
ZBTB34,0.00251854194496462,0,0,0,0,0.0115244790082204,0,0,0,0,0,0,0,0
RALGPS1,0.00169382674601394,0.0120317300019992,0,0,0,0.0101537677239148,0,0,0,0,0,0,0,0.0114047823206302
SLC2A8,0.015318402596582,0.0099736056590764,0.0170422759368335,0,0.0320205278893405,0,0.0211908358216194,0,0,0,0.0489920667564581,0.060134554803235,0,0
ZNF79,0.00345287724375298,0,0,0.0220007519198418,0,0,0,0,0,0.0649640121977511,0,0.0181111404747163,0,0.00819946370547957
RPL12,2.31772869318807,3.75777064910121,2.84552375211247,3.24867581387297,2.51695568707601,2.75342185281535,3.72488140541402,2.11143618909536,3.67388475247266,3.15201262845324,3.6421254367845,2.45736015158637,3.73885935245811,2.45472164849319
LRSAM1,0.0129162037023789,0.00955352940974416,0.014424832898337,0,0,0,0,0,0.0266576465457383,0,0,0.0179355095506531,0,0.0115277589019697
FAM129B,0.0518816002124899,0,0.0687265933758057,0,0,0,0.0214287769256783,0,0,0,0,0,0,0
STXBP1,0.00137765807412856,0,0,0,0,0,0,0,0,0,0,0.0194829778229479,0,0
PTRH1,0.0436012699842874,0.0598692236269036,0.120574606547721,0.128449337016628,0.122696851962604,0.0521075639171012,0.119499049690106,0.0292422048373796,0.0227995523315177,0.0844848277579015,0.108178904754593,0.129771925358465,0.0776465692854675,0.0479860352226965
TOR2A,0.0697010644020416,0.0879833599196251,0.137493450653834,0.10849011934256,0.124095794440689,0.183584751883473,0.044583473459063,0.023351129269444,0.0274870193157788,0.0896643617387233,0.032158292097017,0.0202591613685109,0.110341660566665,0.0769148661219657
SH2D3C,0.00290517304252034,0.042010418234965,0,0.069519398538661,0,0.0640504537757601,0,0.02248176783109,0,0,0,0.148809450390043,0,0
CDK9,0.0625039613334112,0.0781354343673448,0.133332866073838,0.212257490008985,0.0619774807198933,0.11482642691724,0.0785808168169161,0,0.102325340903381,0.252986957519625,0.0958894047659066,0.199393397298891,0.152920755793921,0.0806633312786589
FPGS,0.0286114125222888,0.00905638146760449,0.0487344911579115,0.0193010745600894,0.0971190586412756,0.0345843280224953,0.0665178665834517,0,0,0,0.0558761130299065,0.129588853437354,0,0.0646576972724644
ENG,0.407575095408453,0.00970436337249439,0.597216301031881,0.0904579010874687,0.0329996473021117,0.248909855073132,0,0.0307587479433853,0,0,0,0,0,0.121017905380201
RP11-228B15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK1,0.00703365909756775,0.0199854902108928,0,0.0445217242182362,0.0634994442205479,0,0,0,0.0222829815615263,0,0,0,0,0.0100789338101927
ST6GALNAC6,0.0101658503431364,0.0605613614200994,0.100390220001851,0.105033135481872,0.180620917455507,0.00918183295285328,0.0662558044140767,0.0632352233270762,0.119783544124968,0.386074636166553,0.0549014046076813,0.0420460295012144,0.078642934077963,0.0242042744600279
ST6GALNAC4,0.0215268838194119,0.00877114282390131,0.0487443732279311,0.0633686266717949,0,0,0.0570341226853729,0,0.0247275864088994,0,0,0.347269521942743,0,0
RP11-203J24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPM2,0.072644393084429,0.0733247323393818,0.0957788088048829,0.166075584995883,0.12309809501768,0.0950786686637999,0.225071037176869,0.1753918351462,0.044018416885364,0.172106883777077,0.154403969686662,0.400151116758847,0.0775944515486981,0.0600386392395143
FAM102A,0.00715629251702101,0.132317091864352,0.0283552726729492,0.0526303637587823,0,0.0113628508937125,0.0404650613328739,0,0.0661202674820081,0.073853481403463,0.01435867143407,0.0167716276018706,0,0
NAIF1,0.00890958663234298,0.00899976673738103,0,0.0212606748660184,0,0,0.0239740999554584,0.0457704431040268,0,0,0,0,0.0391337107107233,0.013408898863317
SLC25A25,0.0285015790007073,0,0.0428877311219807,0.0202531773385211,0,0.0272142238047881,0.0482742375502292,0,0,0,0.0700007322324447,0.0460637962853595,0,0.0261283874448748
PTGES2,0.0267283625718197,0.144478021772241,0.149210540460261,0.120148195438333,0.131101657820214,0.0387817910040067,0.0244981756461731,0.0502599173278949,0.143313831160057,0,0.259328149271416,0.209407315436982,0.0729408871232316,0.103491434053073
LCN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9orf16,0.188702914733271,0.400027882154843,0.261448125159117,0.590015952675525,0.476265052585305,0.240595667622451,0.342666221504696,0.102035686757148,0.349848035883366,0.614620699080679,0.176525159991906,0.294400514684716,0.148939310867319,0.245610829106024
CIZ1,0.0160078966513653,0.0194456596647888,0.0566938241266641,0.0804415656392485,0.0633384483321639,0.0104720609498296,0.0204960317255316,0,0.0397317646781056,0.0874605121045989,0.0422504220992959,0.0829598313652949,0,0.0126731698242686
GOLGA2,0.0725099603997768,0.019297672399415,0.0130354360935208,0.0604875301264892,0,0.0452023881531407,0.0378459107084833,0,0.0614499660981112,0.0896643617387233,0.0212658856695679,0.0814572524949519,0.082086913536766,0.0470060454045491
SWI5,0.0269738919884927,0.0354875205358588,0.127868004070599,0.0611876144465084,0.116447415647349,0.0147495188111906,0.0171365069426713,0.0330597453512575,0.0240280683192618,0,0.0142074716452744,0.209478137262478,0.0763427367713779,0
TRUB2,0.00545893014358527,0.0601212063330319,0.0138644307148877,0.0637192442503565,0.0622699038644396,0.0438345379564807,0.0840955269710801,0.0425205114841536,0.0522146057246782,0.16144937972393,0.293531473763235,0.0829122662369562,0.192690420209966,0.0117017788103996
COQ4,0.0168323587096727,0.137976225905969,0.0433588278835796,0.0623640303810202,0.149396092225008,0.0319001095727396,0.0508935300395199,0.106184812449917,0.0808267723859907,0.0613006864245152,0.0164656087430083,0.255080820592411,0.0391337107107233,0.0236951687098023
SLC27A4,0.000994634338248351,0.00917243387406897,0,0,0,0,0.0259275294649064,0,0,0,0,0,0,0
URM1,0.0571676086729884,0.106810598426527,0.22745081277899,0.0201070801170671,0.12566746135169,0.0860042697873563,0.158401253856815,0.129371813978412,0.127147129270551,0.228593410521743,0.355862453008447,0.197522259006119,0.157195660831311,0.103413682616657
RP11-339B21.11,0.00105211662578826,0,0,0,0,0,0.0241906177175118,0.022913976277816,0,0,0,0,0,0.0126213943993069
CERCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODF2,0.0145184861934934,0.0480183729240935,0.0158059613389476,0.0578326025727725,0,0.0840462283696936,0.0248654362783673,0,0.0191720553578056,0.166502280355968,0.148792966028734,0.0404992770287112,0.0797269496707949,0.0226033185943813
GLE1,0.0269008763822017,0.017477428888898,0.0483767608170243,0,0.112705923788374,0.0360238790232631,0.0228343615292533,0.022913976277816,0.0471223481040184,0,0.0169435164103906,0.0640695028946239,0.100247753883447,0.0206570772408934
RP11-216B9.6,0.00175843199367474,0.0296316160210057,0.0159648070201965,0,0.0281728564495797,0,0,0,0,0,0,0,0,0
SPTAN1,0.0188963664742125,0.0492988741581727,0.0422878521204376,0.0221574784144555,0,0.0103950066136708,0.0239372978028819,0.0743082281036031,0.0499770462729295,0,0.0142074716452744,0.0610105220556027,0.0732447844828444,0.0105854240938629
WDR34,0.00135236475636621,0.00914793798714668,0,0.0191978559019583,0.0311431504721563,0.011249190768534,0.116239800669568,0,0.0898196477659134,0,0,0.114760761195803,0,0
HMGA1P4,0.00229961349458122,0,0,0,0,0,0.0231642982292126,0,0,0,0,0,0,0.0111111649864201
SET,0.105432739444181,0.171686214062252,0.273103860174747,0.330355145039884,0.224227249990501,0.121750790540457,0.252056197211054,0.17858098091166,0.152754806569936,0.421328177464228,0.756138289175905,0.409500141372952,0.335411172781388,0.281241953592491
PKN3,0,0,0,0,0.0278125817257617,0,0,0,0,0,0,0.0221504370485035,0,0.0185954194319786
ZDHHC12,0.12653767490282,0.158490005477603,0.160810899892227,0.371580232585696,0.0947970798273624,0.2351972460387,0.271923067302953,0.0658167655059688,0.342261222120385,0.451336809465103,0.138802570723015,0.531144705664095,0.258460563012113,0.309484389590933
RP11-545E17.3,0.00126365071800368,0.00917243387406897,0,0.0213418045790301,0.0329996473021117,0,0,0.0206559727603712,0.0247275864088994,0,0,0.0380068991694749,0,0
ZER1,0.0064893929280626,0.00918721362203869,0,0,0,0.0452107334474696,0,0,0,0,0,0.0271848397102414,0,0
TBC1D13,0.0106560341319805,0,0.0162456867784084,0,0,0,0.0189030259638743,0,0,0,0.0345642337126096,0.151376033967241,0,0.030886968613191
ENDOG,0.00369521306893932,0,0,0,0,0,0,0.0306341273325644,0,0,0.0155206926614435,0.252576376531444,0.0400607131539642,0.0645700104528104
C9orf114,0.0112399116023079,0.077239480430202,0.0533143072319518,0.0350476433788947,0.0845046296623728,0.0216959312198181,0.090207045863834,0.0176757927701931,0,0,0.274840889052461,0.091535912134405,0.0677803103499658,0.0127821176108647
CCBL1,0.00170825369044449,0,0,0.0201710164102043,0,0,0,0,0.0222829815615263,0,0,0,0.0351867140016693,0
LRRC8A,0.00333607456720749,0.0089810976051028,0.0190428934678211,0,0,0.0103984033907783,0,0.0176757927701931,0.0295122410189338,0,0,0,0,0
PHYHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOLK,0.0136161703983812,0.00932565502238224,0,0.038624723094585,0.0418219034830869,0.0291761736929578,0.0227891583630485,0,0.0718839745946372,0,0.0488714607139939,0.0225017718497607,0,0.0336317107535746
NUP188,0.00360107193293182,0.0290323984411994,0.0193592804252063,0,0,0.0223870853816139,0.0233135371217307,0.0281013129950801,0.0275899084626405,0,0.0155206926614435,0.03833522928631,0,0.0362230493966044
SH3GLB2,0,0,0,0,0,0,0,0,0,0,0,0.0181111404747163,0,0
FAM73B,0.002250631085107,0,0,0,0,0.0112799213953164,0,0,0,0,0.0196173661157029,0.0381439463426635,0,0
DOLPP1,0.00262931345906439,0.00980265390921168,0.0388140794885965,0,0,0,0,0,0,0,0,0.0444601776767904,0,0.0106229181876015
CRAT,0.0159248210408214,0.00909945249003406,0,0,0,0.0390570474964233,0,0,0,0,0,0.0208794607793411,0.0385727730722995,0
PPP2R4,0.039490815005831,0.0284721070114357,0.0469567577681566,0.0444062472269113,0.0316141337469849,0.0326477092626713,0.0649358880189312,0,0,0,0,0.0850978934218269,0.0385477996023898,0.0561197027490761
IER5L,0.00281740706233127,0,0.0163466628982025,0,0,0,0,0,0,0,0,0,0,0
RP11-65J3.1,0.0251389532591773,0,0,0,0,0.0658497812345407,0,0,0,0,0,0,0,0
RP11-492E3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-492E3.2,0,0.0271490627822117,0,0,0,0,0,0,0,0,0,0,0,0
NTMT1,0.0958991559993319,0.102861768237642,0.176178530851221,0.0350151313034698,0.0621024124838221,0.101321653593465,0.157134440313427,0.248455565662086,0.0638659110514478,0.341552363890656,0.286100287468076,0.161077947566597,0.0778502720160074,0.0921641178086735
ASB6,0.0115673903470555,0.00978803208152715,0,0.0156514271814107,0.0622940125046572,0.0221375431476421,0,0.0709628528452712,0,0,0.0332631678776801,0,0.0376304223847007,0.0320882224666943
PTGES,0,0,0,0,0.0227951128033165,0,0,0,0,0,0,0,0,0
TOR1B,0.153277091647998,0,0.0746340922283294,0,0,0.212548199688333,0.0786859323300399,0.0565500002014364,0,0.0854950168855389,0.0386620414790869,0.0379980165911493,0,0.203740494067971
TOR1A,0.191263118478487,0.128727986145466,0.34356532428549,0.253910496152225,0.364733953112729,0.207386387369775,0.217561939627856,0.0497837782732358,0.138334675458081,0.380373884629982,0.223874258721158,0.25110100606741,0.0389527975754112,0.336218854492783
C9orf78,0.164364959141238,0.557714196294711,0.431892369437357,0.698320234429631,0.494630538724033,0.424074855476282,0.262549194676067,0.748756369037215,0.630894318860736,0.840080540175856,0.5355067994944,0.464909300651975,0.295859611785129,0.357464190610591
USP20,0.0036679934563787,0,0,0.0420909267725406,0.0549242904529267,0.0205655625515895,0,0.0176757927701931,0.0204647015582801,0,0,0,0,0
FNBP1,0.260184682113541,0.427957981544555,0.279193482951716,0.201296661663892,0.227903402580746,0.134998947563665,0.622016606709492,0.386860399438194,0.556471194284006,0.387925287214176,0.617509544615832,0.324290404992477,0.261851219195178,0.782782446366103
GPR107,0.0336845020663896,0.00982617129428257,0.0329498132840863,0,0,0.058869407867836,0,0.0571192712305642,0.0234749911397959,0,0,0.0181831539862616,0,0.0371210539496243
NCS1,0.00553897721583065,0,0.0278618321395951,0.0194268671926267,0.0603905689004473,0,0,0,0,0,0,0,0,0
FUBP3,0.017049355919932,0.0410230600504621,0.0683238638339484,0.0202237319651353,0.0300830381902859,0.019976034116022,0,0.103110709184898,0.0522197421982671,0,0.152772110841028,0.0641618591281704,0,0.0211900987966128
EXOSC2,0.00472938636228321,0.0366448639014069,0.0137284312012162,0.0406001853508717,0,0,0,0,0.0287979734978557,0.0844848277579015,0.127778634928442,0.0167716276018706,0.0738590850454747,0
ABL1,0.00667611353132639,0,0,0,0,0.0132030124155593,0,0.0266047312092909,0,0,0,0,0,0.013382639126586
AIF1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUP214,0.206402467834258,0.0313343923245299,0.273211974481723,0.0870421177164286,0.0207660559226337,0.289999619200221,0.0212015045388922,0.140321782227508,0.0507825352113429,0.159288133244917,0.10314243339284,0.0430920689662599,0,0.0356372536245233
RP11-544A12.8,0,0.0294091905526023,0.0175746587764333,0.0236074090178844,0.0303516045802653,0,0.0469517097707944,0.0300106017741555,0,0,0.057872727381792,0.01899433495745,0,0.0264214671596335
FAM78A,0.00565738295411104,0.0244571979504922,0,0,0.0245334856033612,0.0223304881824412,0.0190241123447852,0,0.0216151263366532,0,0,0.0196854519907094,0,0
PRRC2B,0.0280724346857951,0.0595922619757343,0.0309067066517213,0.128631405123575,0.0703205548796457,0,0,0.0253835180792106,0.0711931789650893,0,0.0345663202871487,0.0428509146437344,0.0366497886468258,0.030347323654019
POMT1,0.00179428782364339,0.0566285517929266,0,0.0221424181094043,0.0316141337469849,0,0.0219435038062049,0,0,0,0,0.0542544639433303,0,0
UCK1,0.0260841297277321,0.0313139432208983,0.0661868046048022,0,0.0616098566948851,0.0569986779318611,0.0194162208409208,0,0.0747695502740682,0.0861670737044767,0,0.0175147118010881,0.158233130223223,0.0361735480159182
RAPGEF1,0.10824399321205,0.0209092578543659,0.0983465611207727,0,0.0647445438988328,0.0945537739031941,0.0223558600252936,0,0.027085874032411,0,0.0379374877145428,0.0188973117618471,0.0364768260696093,0.115032207636781
MED27,0.0217625747948772,0.0397608148589187,0.0167294622895044,0.0588674001435176,0,0.0226454129212431,0,0.0248703178540575,0,0,0.10349194097272,0.0413990836116079,0,0.0394053611879248
SETX,0.106239740377832,0.115034110517832,0.0968009725103449,0.0220526509483623,0.110932060576975,0.0427332684231795,0.167537863735708,0.0299576051911594,0.0605201139732638,0.0661156942523207,0.0713818637628051,0.115984255516409,0.234918688134342,0.0571902727431241
TTF1,0.0728072284428823,0.039335373784464,0.0166205336710577,0.0619510343654613,0.0548718206367787,0.0620859611383271,0.117304622772726,0.162218142737164,0.181445772185206,0.0678368568833615,0.0852311272781549,0.0641306301064999,0.148248120780431,0.065572751058491
DDX31,0.00347469870126776,0,0,0,0,0.0104720609498296,0.020364863991503,0,0.0295122410189338,0,0.126538233062902,0.0380563395693313,0.0399225671900286,0
GTF3C4,0.00341868242624698,0,0,0,0,0,0,0.0555616378334436,0,0,0.0181915355970984,0.0193107507394534,0,0
AK8,0.00243599843858236,0,0,0,0,0,0,0,0,0,0,0,0,0.0718715533090498
C9orf9,0,0,0,0.0423781297754356,0.0601214232966331,0,0.0173677622561458,0,0,0.073853481403463,0.0142074716452744,0,0,0
TSC1,0.00678350572435395,0.00887565482906738,0.0190739811740958,0.0211604365431261,0,0.012502072163654,0.0209336675588626,0.0184993441820688,0,0,0.0197811336182794,0.0214636135891621,0,0
GFI1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF3C5,0.0214348910246828,0.0189403906542957,0.0695421155010496,0.0618452621182772,0,0.0127806426346931,0.0870056826445341,0.125027967206418,0.0961718018289024,0,0.0863416013589059,0.0938529778319979,0,0.0422175485484007
RALGDS,0.0429980253803445,0.0566865334455116,0.034637097497002,0.0663183184491558,0.0996436314274557,0,0,0.0188394669382464,0.0424449893242472,0.0833944360177122,0.0338521469900449,0.023044806713658,0,0
GBGT1,0.0112288566918978,0,0,0,0,0.010725990529656,0.0237339902646037,0,0,0,0,0,0,0
SURF6,0.00101886984560507,0.0369376115595564,0.0360301103523013,0,0.0620286717398295,0,0.034635920126823,0.029036720242886,0.0459974426725079,0,0.138797414319973,0.0827261915801115,0,0
MED22,0.000985639257730777,0,0,0.0191978559019583,0,0,0.0227441909198955,0,0.027085874032411,0,0.0214439020998797,0,0,0.0134286720684333
